Date_Year_regrowth,Percent_Hard_Coral_Cover,Date_Year_bleaching,Percent_Bleaching
2006,38.13,2015,0
2007,26.25,2013,0
2003,67.5,2013,0
2003,27.5,2016,0
2001,43.75,2016,0
2001,30,2015,0
2003,74.38,2015,0
2004,43.75,2011,0
2004,60,2011,0
2001,47.5,2011,0
2001,20.63,2011,0
2004,18.13,2016,0
2008,37.5,2016,0
2007,3.13,2018,0
2004,51.25,2018,0
2002,38.13,2011,0
2002,36.88,2011,0
2007,43.13,2011,0
2007,59.38,2011,0
2001,35,2013,0
2008,33.75,2013,0
2009,18.13,2010,0
2001,43.13,2010,0
2004,30.63,2004,0
2018,50,2004,0
2018,31.25,2009,0
2017,54.38,2009,0
2017,52.5,2005,0
2019,38.13,2005,0
2019,48.13,2006,0
2018,48.75,2006,0
2018,56.88,2008,0
2017,49.38,2008,0
2017,41.88,2005,0
2019,41.25,2005,0
2019,42.5,2010,0
2018,48.13,2010,0
2018,10.63,2010,0
2019,40.63,2010,0
2019,55.63,2008,0
2000,38.13,2008,0
2007,40,2011,0
1998,30,2011,0
2009,45,2010,0
2007,34.38,2010,0
2003,45.63,2010,0
2008,20.63,2010,0
2001,17.5,2011,0
2003,18.75,2011,0
2004,45,2017,0
2002,18.75,2017,0
2005,29.38,2018,0
2006,23.13,2018,0
2010,25,2017,0
2012,33.75,2017,0
2011,14.38,2016,0
2007,20.63,2016,0
1999,35,2016,0
2010,45,2016,0
2011,20,2015,0
1997,35.63,2015,0
2009,33.75,2015,0
2008,22.5,2015,0
2010,11.25,2013,0
2010,51.88,2013,0
2016,46.88,2014,0
2016,45,2014,0
2018,32.5,2014,0
2018,44.38,2014,0
2019,38.75,2018,0
2019,36.88,2018,0
2015,51.88,2004,0
2015,48.13,2004,0
2014,51.88,2004,0
2014,43.75,2004,0
2017,48.13,2011,0
2017,42.5,2011,0
2006,25.63,2010,0
2005,49.38,2010,0
2004,35.63,2013,0
2002,36.25,2013,0
2012,54.38,2004,0
1998,48.75,2004,0
2001,40.63,2004,0
2004,49.38,2004,0
2007,38.13,2013,0
2011,20.63,2013,0
2008,52.5,2014,0
2012,45.63,2014,0
2005,44.38,2014,0
2000,44.38,2014,0
2010,41.25,2016,0
2003,26.88,2016,0
2009,60,2016,0
2006,36.88,2016,0
2008,35,2010,0
2010,28.75,2010,0
2004,38.13,2008,0
2005,42.5,2008,0
2007,48.13,2009,0
2003,52.5,2009,0
2012,59.38,2011,0
2009,37.5,2011,0
2006,57.5,2011,0
2011,55,2011,0
2006,41.25,2010,0
2008,70,2010,0
2007,51.88,2017,0
2009,42.5,2017,0
2015,28.13,2018,0
2015,48.13,2018,0
2014,43.13,2014,0
2014,18.13,2014,0
2016,43.13,2014,0
2016,28.75,2014,0
2018,39.38,2015,0
2018,41.25,2015,0
2019,68.75,2015,0
2019,78.75,2015,0
2017,65,2016,0
2017,50.63,2016,0
2005,55,2016,0
2011,78.13,2016,0
2012,71.88,2017,0
2003,57.5,2017,0
2005,65.63,2018,0
2004,48.13,2018,0
2008,28.13,2011,0
2007,43.13,2011,0
2006,39.38,2010,0
2009,46.88,2010,0
2010,34.38,2011,0
2004,36.25,2011,0
2002,33.13,2011,0
2003,40,2011,0
2015,24.38,2019,0
2015,31.25,2019,0
2017,33.13,2019,0
2018,53.13,2019,0
2018,68.13,2018,0
2014,42.5,2018,0
2014,26.88,2019,0
2019,53.13,2019,0
2019,53.13,2016,0
2017,46.88,2016,0
2005,55,2011,0
2007,58.75,2011,0
2009,54.38,2016,0
2008,38.75,2016,0
2008,55.63,2016,0
2006,65,2016,0
2005,67.5,2018,0
2010,53.75,2018,0
2011,38.75,2018,0
2009,51.25,2018,0
2012,23.75,2018,0
2007,37.5,2018,0
2010,43.13,2016,0
2005,30,2016,0
2011,23.75,2016,0
2009,18.13,2016,0
2008,24.38,2015,0
2007,11.25,2015,0
2012,17.5,2015,0
2003,14.38,2015,0
2004,10.63,2014,0
2002,19.38,2014,0
2011,19.38,2014,0
2012,46.25,2014,0
2010,42.5,2013,0
2005,53.13,2013,0
2010,53.13,2017,0
2007,61.25,2017,0
2008,59.38,2017,0
2009,58.75,2017,0
2006,42.5,2018,0
2008,51.88,2018,0
2012,58.75,2017,0
2009,30.63,2017,0
2005,48.75,2016,0
2007,22.5,2016,0
2011,43.13,2016,0
2003,32.5,2016,0
2010,33.75,2015,0
2010,60,2015,0
2011,25.63,2015,0
2012,60.63,2015,0
2007,33.75,2018,0
2009,18.13,2018,0
2003,26.88,2014,0
2008,21.88,2014,0
2002,35.63,2018,0
2005,40.63,2018,0
2007,35,2014,0
2006,38.13,2014,0
2003,31.25,2017,0
2004,60.63,2017,0
2009,45.63,2013,0
2008,39.38,2013,0
2004,48.13,2013,0
2003,40.63,2013,0
2002,40,2004,0
2010,40,2004,0
2012,57.5,2004,0
2011,51.25,2004,0
2010,25,2004,0
2011,10,2004,0
2006,32.5,2004,0
2007,29.38,2004,0
2005,21.88,2018,0
2009,8.75,2018,0
2012,16.25,2015,0
2008,19.38,2015,0
2006,39.38,2016,0
2007,55,2016,0
2008,51.88,2016,0
2009,55,2016,0
2005,51.25,2017,0
2010,40.63,2017,0
2012,32.5,2017,0
2011,70.63,2017,0
2006,35.63,2018,0
2009,36.25,2018,0
2005,34.38,2015,0
2008,38.13,2015,0
2007,28.75,2013,0
2012,21.25,2013,0
2011,28.75,2012,0
2010,22.5,2012,0
2003,57.5,2013,0
2002,39.38,2013,0
2004,46.88,2011,0
2006,53.75,2011,0
2011,51.88,2012,0
2010,26.88,2012,0
2005,48.75,2012,0
2012,48.13,2012,0
2007,53.75,2013,0
2008,51.25,2013,0
2009,28.13,2012,0
2004,16.25,2012,0
2003,31.25,2013,0
2002,11.25,2013,0
2009,51.88,2012,0
2005,13.13,2012,0
2011,27.5,2013,0
2007,20,2013,0
2012,19.38,2011,0
2008,15.63,2011,0
2004,23.13,2012,0
2012,42.5,2012,0
2009,25.63,2013,0
2001,43.75,2013,0
2005,21.25,2011,0
2003,0,2011,0
1997,10.63,2009,0
2011,3.75,2009,0
2008,7.5,2009,0
2006,19.38,2009,0
1998,18.13,2011,0
2007,13.75,2011,0
2010,3.13,2009,0
2005,0,2009,0
2009,3.13,2009,0
2012,42.5,2009,0
2003,53.13,2009,0
2001,50,2009,0
2011,65,2007,0
2006,48.75,2007,0
2008,50.63,2007,0
2004,45.63,2007,0
2007,54.38,2007,0
2002,47.5,2007,0
2003,51.88,2007,0
2001,21.88,2007,0
2004,11.25,2013,0
2005,31.25,2013,0
2006,45,2019,0
2008,0,2019,0
2007,0,2018,0
2009,0,2018,0
2008,20.63,2016,0
2010,45,2016,0
2003,20,2013,0
2007,48.13,2013,0
2012,33.13,2019,0
2011,27.5,2019,0
2009,0.63,2018,0
2006,0.63,2018,0
2005,3.13,2011,0
2004,2.5,2011,0
2002,0,2019,0
2007,1.25,2019,0
2012,7.5,2018,0
2006,12.5,2018,0
2003,5,2016,0
2009,11.25,2016,0
2005,3.75,2013,0
2008,19.38,2013,0
2010,3.75,2011,0
2011,4.38,2011,0
2002,45,2011,0
2006,50,2011,0
2008,29.38,2011,0
2007,25,2011,0
2010,19.38,2016,0
2009,7.5,2016,0
2011,30,2017,0
2012,43.13,2017,0
2001,16.25,2015,0
2009,27.5,2015,0
2008,26.25,2016,0
2012,36.88,2016,0
2007,23.13,2017,0
2011,38.75,2017,0
2010,11.88,2016,0
2001,15,2016,0
2005,66.25,2015,0
2011,56.25,2015,0
2012,26.25,2016,0
2007,32.5,2016,0
2006,32.5,2017,0
2008,12.5,2017,0
2009,43.75,2016,0
2012,43.13,2016,0
2009,68.13,2017,0
2008,52.5,2017,0
2007,9.38,2017,0
2011,26.88,2017,0
2005,23.75,2016,0
2002,25,2016,0
2003,18.13,2015,0
2006,43.13,2015,0
2004,19.38,2004,0
2004,23.75,2004,0
2003,10,2004,0
2005,49.38,2004,0
2006,45.63,2004,0
2002,51.88,2004,0
2010,61.88,2008,0
2012,16.88,2008,0
2011,44.38,2004,0
2009,25,2004,0
2011,41.88,2008,0
2006,64.38,2008,0
2005,38.75,2009,0
2007,58.75,2009,0
2008,44.38,2009,0
2005,38.13,2009,0
2007,27.5,2009,0
2003,10.63,2009,0
2008,78.13,2011,0
2006,5.63,2011,0
2004,35.63,2003,0
2009,76.25,2003,0
2002,74.38,2011,0
2001,0,2011,0
1997,51.88,2009,0
1997,52.5,2009,0
1998,0,2008,0
2003,0,2008,0
2004,10,2003,0
2011,30.83,2003,0
2010,13.75,2003,0
2012,27.5,2003,0
2009,56.25,2007,0
2006,30,2007,0
2008,58.13,2018,0
2007,53.75,2018,0
2005,21.88,2018,0
2012,28.13,2018,0
2011,55,2015,0
2010,30.63,2015,0
2003,70.63,2013,0
2002,48.13,2013,0
2005,65.63,2012,0
2006,31.25,2012,0
2008,71.88,2011,0
2009,43.75,2011,0
2007,41.88,2009,0
2002,38.75,2009,0
2004,63.75,2008,0
2003,30.63,2008,0
2012,59.38,2008,0
2008,40.63,2008,0
2011,60.63,2007,0
2006,23.75,2008,0
2009,60,2008,0
2007,40,2009,0
2010,38.13,2009,0
2005,31.25,2011,0
2001,69.38,2011,0
2002,23.75,2004,0
2002,40,2004,0
2010,23.13,2003,0
2007,32.5,2003,0
2005,40,2003,0
2006,31.25,2003,0
2009,39.38,2004,0
2008,35.63,2004,0
2001,57.5,2013,0
2004,41.25,2013,0
2003,30.63,2012,0
2016,29.38,2012,0
2016,42.5,2011,0
2019,54.38,2011,0
2019,15.63,2008,0
2018,46.88,2008,0
2018,10.63,2009,0
2019,16.88,2009,0
2019,25.63,2003,0
2015,19.38,2003,0
2015,40.63,2003,0
2016,21.25,2003,0
2016,45,2004,0
2019,37.5,2004,0
2019,44.38,2012,0
2018,25.63,2012,0
2018,33.75,2004,0
1998,27.5,2004,0
1998,36.25,2009,0
1998,37.5,2009,0
1997,35.63,2008,0
1997,26.25,2008,0
1998,55,2014,0
1998,54.38,2014,0
1998,43.75,2013,0
1997,48.75,2013,0
1997,30,2009,0
2008,18.75,2009,0
2008,13.13,2011,0
2009,15,2011,0
2009,37.5,2011,0
2010,43.13,2011,0
2010,16.88,2009,0
2017,40.63,2009,0
2017,21.88,2008,0
2017,35,2008,0
2017,16.88,2014,0
2015,17.5,2014,0
2015,19.38,2012,0
2014,21.25,2012,0
2014,39.38,2011,0
2016,20,2011,0
2016,50.63,2014,0
2018,31.25,2014,0
2018,1.25,2009,0
2019,3.75,2009,0
2018,53.75,2009,0
2017,16.88,2009,0
2009,38.75,2009,0
2010,10.63,2009,0
2017,21.25,2010,0
2010,36.25,2010,0
2001,5.63,2011,0
2004,14.38,2011,0
2002,25,2014,0
2004,31.88,2014,0
2003,15.63,2014,0
2003,22.5,2014,0
2002,25,2008,0
2001,36.88,2008,0
2004,31.25,2012,0
2018,49.38,2012,0
2019,16.88,2011,0
2017,47.5,2011,0
2016,53.13,2009,0
2018,25.63,2009,0
2019,38.75,2011,0
2017,17.5,2011,0
2004,63.13,2009,0
2004,43.13,2009,0
2006,6.88,2007,0
2006,4.38,2007,0
2005,56.88,2013,0
2005,41.88,2013,0
2004,56.88,2013,0
2004,35.63,2013,0
2001,82.5,2007,0
2001,72.5,2007,0
2002,68.13,2012,0
2002,74.38,2012,0
2003,84.38,2012,0
2003,82.5,2012,0
1999,85,2017,0
1999,75,2017,0
2007,85,2016,0
2007,78.13,2016,0
2012,68.13,2014,0
2012,83.13,2014,0
2010,68.13,2012,0
2010,79.38,2012,0
2011,70,2012,0
2011,76.88,2012,0
2008,83.13,2014,0
2008,54.38,2014,0
2009,84.38,2019,0
2009,80,2019,0
2014,80,2018,0
2014,88.75,2018,0
2004,84.38,2011,0
2004,84.38,2011,0
2003,82.5,2009,0
2003,84.38,2009,0
2001,83.13,2016,0
2001,78.75,2016,0
1998,72.5,2014,0
1998,77.5,2014,0
1997,76.25,2012,0
1997,75,2012,0
2004,77.5,2012,0
2004,85.63,2012,0
1999,62.5,2016,0
2002,77.5,2016,0
2002,81.25,2015,0
2004,41.25,2015,0
2004,64.38,2015,0
2003,48.13,2015,0
2003,61.25,2016,0
2003,25.63,2016,0
2003,41.88,2014,0
2002,50,2014,0
2002,43.13,2012,0
2008,59.38,2012,0
2008,55,2012,0
2001,53.13,2012,0
2001,56.25,2012,0
2007,17.5,2012,0
2007,32.5,2013,0
2006,40,2013,0
2006,1.67,2017,0
2005,64.17,2017,0
2005,27.5,2016,0
2009,45.63,2016,0
2009,10,2015,0
2011,6.88,2015,0
2011,25,2013,0
2010,10,2013,0
2010,60,2014,0
2013,46.25,2014,0
2013,38.13,2012,0
2012,45,2012,0
2012,41.25,2014,0
2014,15.63,2014,0
2014,47.5,2013,0
1999,19.38,2013,0
1999,52.5,2014,0
1998,16.88,2014,0
1998,24.38,2013,0
1999,34.38,2013,0
2000,26.88,2013,0
2000,25,2013,0
1997,27.5,2012,0
1997,24.38,2012,0
1997,32.5,2012,0
1997,41.25,2012,0
1998,44.38,2017,0
1997,28.13,2017,0
1997,58.13,2014,0
1998,25.63,2014,0
1997,60,2015,0
1997,11.25,2015,0
1997,75.63,2016,0
1997,23.75,2016,0
1998,66.88,2017,0
1997,18.75,2017,0
1997,59.38,2015,0
1998,56.88,2015,0
2015,57.5,2016,0
2015,27.5,2016,0
2014,58.13,2015,0
2014,53.75,2015,0
2003,53.75,2009,0
2003,61.25,2009,0
2007,57.5,2009,0
2007,12.5,2009,0
2009,58.75,2009,0
2009,28.13,2009,0
2008,80.63,2013,0
2008,51.88,2013,0
1997,84.38,2014,0
1997,41.88,2014,0
1998,70.63,2013,0
2001,24.38,2013,0
2005,72.5,2014,0
2007,31.88,2014,0
2006,56.25,2013,0
2011,45,2013,0
2014,55.63,2013,0
2010,40,2013,0
2014,61.88,2015,0
2015,41.88,2015,0
2010,46.25,2013,0
2000,16.25,2013,0
2000,59.38,2014,0
2000,38.75,2014,0
2001,60.63,2013,0
1997,48.75,2013,0
1997,58.13,2014,0
1998,41.88,2014,0
2006,61.88,2016,0
2001,35.63,2016,0
2005,67.5,2017,0
1999,41.25,2017,0
2017,57.5,2015,0
2014,33.75,2015,0
2011,70,2014,0
2013,49.38,2014,0
2015,56.88,2012,0
2010,42.5,2012,0
2019,53.13,2012,0
2017,16.88,2012,0
2017,55,2019,0
2018,18.75,2019,0
2010,48.13,2018,0
2010,32.5,2018,0
2010,28.75,2012,0
2010,91.88,2012,0
2016,36.25,2012,0
2016,77.5,2012,0
2016,52.5,2012,0
2016,45,2012,0
2018,84.38,2012,0
2019,20.63,2012,0
2019,71.88,2018,0
2009,31.25,2018,0
2017,51.25,2017,0
2017,86.25,2017,0
2018,63.13,2015,0
2018,53.75,2015,0
2015,92.5,2016,0
2015,64.38,2016,0
2014,92.5,2017,0
2014,74.38,2017,0
1998,75.63,2018,0
1997,85,2018,0
1997,81.25,2018,0
2011,20,2018,0
2010,66.88,2017,0
2009,47.5,2017,0
2001,65.63,2015,0
2007,90,2015,0
2006,65.63,2016,0
2002,80,2016,0
2000,61.88,2015,0
1999,90,2015,0
2014,51.25,2016,0
2011,75.63,2016,0
2015,38.75,2014,0
2007,76.88,2014,0
2007,65,2014,0
2006,46.25,2014,0
2006,29.17,2015,0
2000,35.83,2015,0
2000,1.88,2016,0
1999,66.88,2016,0
1999,53.75,2015,0
2001,25.63,2015,0
2001,30,2017,0
2010,48.75,2017,0
2010,38.13,2017,0
1998,10,2017,0
1998,50,2018,0
2000,48.13,2018,0
2000,26.25,2018,0
2002,43.13,2018,0
2002,37.5,2016,0
2006,30,2016,0
2006,41.88,2017,0
2000,54.38,2017,0
2000,53.13,2015,0
2002,56.88,2015,0
2002,51.25,2018,0
2001,46.25,2018,0
2001,52.5,2018,0
1998,4.38,2018,0
2000,51.25,2016,0
2001,29.38,2016,0
2000,8.75,2016,0
2000,22.5,2016,0
2000,7.5,2017,0
2000,27.5,2017,0
2002,14.38,2017,0
2002,34.38,2017,0
2002,8.75,2015,0
2009,25,2015,0
2009,37.5,2017,0
2010,10.63,2017,0
2010,20.63,2017,0
2002,16.25,2017,0
2002,38.75,2018,0
2001,3.75,2018,0
2001,5,2018,0
2002,0.63,2018,0
2002,5,2015,0
2003,11.25,2015,0
2006,38.75,2015,0
2005,9.38,2015,0
2003,27.5,2016,0
2006,26.25,2016,0
2005,40,2016,0
2012,19.38,2016,0
2012,26.25,2013,0
2014,16.25,2013,0
2014,26.25,2019,0
2011,27.5,2019,0
2011,31.88,2018,0
1998,40.63,2018,0
2008,22.5,2018,0
2006,17.5,2018,0
2005,11.88,2019,0
2012,7.5,2019,0
2014,7.5,2017,0
2011,21.25,2017,0
2010,12.5,2018,0
2009,0,2018,0
2012,0,2019,0
2014,14.38,2019,0
2011,9.38,2018,0
2010,6.88,2018,0
2009,11.88,2013,0
2002,11.88,2013,0
2002,9.38,2019,0
2001,16.25,2019,0
2001,2.5,2018,0
2002,13.75,2018,0
2002,8.75,2019,0
2001,19.38,2019,0
2001,9.38,2015,0
2002,19.38,2015,0
,,2018,0
,,2018,0
,,2010,0
,,2010,0
,,2011,0
,,2011,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2010,0
,,2010,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2014,0
,,2014,0
,,2018,0
,,2018,0
,,2012,0
,,2012,0
,,2013,0
,,2013,0
,,2013,0
,,2013,0
,,2015,0
,,2015,0
,,2012,0
,,2012,0
,,2013,0
,,2013,0
,,2014,0
,,2014,0
,,2015,0
,,2015,0
,,2018,0
,,2018,0
,,2014,0
,,2014,0
,,2013,0
,,2013,0
,,2012,0
,,2012,0
,,2013,0
,,2013,0
,,2012,0
,,2012,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2015,0
,,2015,0
,,2015,0
,,2015,0
,,2015,0
,,2015,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2015,0
,,2015,0
,,2015,0
,,2015,0
,,2017,0
,,2017,0
,,2015,0
,,2015,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2012,0
,,2012,0
,,2006,0
,,2011,0
,,2011,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2011,0
,,2011,0
,,2011,0
,,2011,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2011,0
,,2011,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2014,0
,,2014,0
,,2014,0
,,2014,0
,,2017,0
,,2017,0
,,2016,0
,,2016,0
,,2008,0
,,2008,0
,,2012,0
,,2012,0
,,2012,0
,,2012,0
,,2016,0
,,2016,0
,,2016,0
,,2016,0
,,2006,0
,,2006,0
,,2011,0
,,2011,0
,,2008,0
,,2008,0
,,2018,0
,,2018,0
,,2018,0
,,2018,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2008,0
,,2008,0
,,2012,0
,,2012,0
,,2012,0
,,2012,0
,,2013,0
,,2013,0
,,2013,0
,,2013,0
,,2018,0
,,2018,0
,,2016,0
,,2016,0
,,2018,0
,,2018,0
,,2011,0
,,2011,0
,,2017,0
,,2017,0
,,2013,0
,,2013,0
,,2017,0
,,2017,0
,,2018,0
,,2018,0
,,2018,0
,,2018,0
,,2006,0
,,2006,0
,,2011,0
,,2011,0
,,2012,0
,,2012,0
,,2014,0
,,2014,0
,,2013,0
,,2013,0
,,2011,0
,,2011,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2016,0
,,2016,0
,,2012,0
,,2012,0
,,2011,0
,,2011,0
,,2006,0
,,2006,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2009,0
,,2009,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2007,0
,,2007,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2005,0
,,2005,0
,,2006,0
,,2006,0
,,2005,0
,,2005,0
,,2004,0
,,2004,0
,,2007,0
,,2007,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2007,0
,,2007,0
,,2012,0
,,2012,0
,,2012,0
,,2012,0
,,2009,0
,,2009,0
,,2008,0
,,2008,0
,,2009,0
,,2009,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2012,0
,,2012,0
,,2006,0
,,2006,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2013,0
,,2013,0
,,2003,0
,,2003,0
,,2005,0
,,2005,0
,,2013,0
,,2013,0
,,2013,0
,,2013,0
,,2013,0
,,2013,0
,,2003,0
,,2003,0
,,2013,0
,,2013,0
,,2013,0
,,2013,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2003,0
,,2003,0
,,2008,0
,,2008,0
,,2011,0
,,2011,0
,,2008,0
,,2008,0
,,2011,0
,,2011,0
,,2012,0
,,2012,0
,,2013,0
,,2013,0
,,2012,0
,,2012,0
,,2011,0
,,2011,0
,,2014,0
,,2014,0
,,2012,0
,,2012,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2011,0
,,2011,0
,,2011,0
,,2011,0
,,2012,0
,,2012,0
,,2012,0
,,2012,0
,,2012,0
,,2012,0
,,2013,0
,,2013,0
,,2011,0
,,2011,0
,,2012,0
,,2012,0
,,2014,0
,,2014,0
,,2014,0
,,2014,0
,,2013,0
,,2013,0
,,2012,0
,,2012,0
,,2012,0
,,2012,0
,,2011,0
,,2011,0
,,2005,0
,,2005,0
,,2003,0
,,2003,0
,,2012,0
,,2012,0
,,2004,0
,,2004,0
,,2011,0
,,2011,0
,,2005,0
,,2005,0
,,2011,0
,,2011,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2010,0
,,2010,0
,,2004,0
,,2004,0
,,2012,0
,,2012,0
,,2011,0
,,2011,0
,,2010,0
,,2010,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2003,0
,,2003,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2007,0
,,2007,0
,,2006,0
,,2006,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2010,0
,,2010,0
,,2012,0
,,2012,0
,,2005,0
,,2005,0
,,2011,0
,,2011,0
,,2004,0
,,2004,0
,,2006,0
,,2006,0
,,2005,0
,,2005,0
,,2003,0
,,2003,0
,,2007,0
,,2007,0
,,2011,0
,,2011,0
,,2004,0
,,2004,0
,,2013,0
,,2013,0
,,2012,0
,,2012,0
,,2012,0
,,2012,0
,,2012,0
,,2012,0
,,2011,0
,,2011,0
,,2011,0
,,2011,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2004,0
,,2004,0
,,2005,0
,,2005,0
,,2014,0
,,2014,0
,,2012,0
,,2012,0
,,2008,0
,,2008,0
,,2011,0
,,2011,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2014,0
,,2014,0
,,2014,0
,,2014,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2006,0
,,2006,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2005,0
,,2005,0
,,2006,0
,,2008,0
,,2008,0
,,2005,0
,,2005,0
,,2006,0
,,2005,0
,,2005,0
,,2006,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2009,0
,,2009,0
,,2010,0
,,2010,0
,,2006,0
,,2005,0
,,2005,0
,,2009,0
,,2009,0
,,2005,0
,,2005,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2010,0
,,2010,0
,,2003,0
,,2003,0
,,2011,0
,,2011,0
,,2006,0
,,2006,0
,,2010,0
,,2010,0
,,2008,0
,,2008,0
,,2006,0
,,2006,0
,,2005,0
,,2005,0
,,2004,0
,,2004,0
,,2003,0
,,2003,0
,,2011,0
,,2011,0
,,2004,0
,,2004,0
,,2007,0
,,2007,0
,,2011,0
,,2011,0
,,2010,0
,,2010,0
,,2006,0
,,2006,0
,,2004,0
,,2004,0
,,2003,0
,,2003,0
,,2008,0
,,2008,0
,,2011,0
,,2011,0
,,2010,0
,,2010,0
,,2008,0
,,2008,0
,,2006,0
,,2006,0
,,2005,0
,,2005,0
,,2004,0
,,2004,0
,,2003,0
,,2003,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2008,0
,,2008,0
,,2006,0
,,2006,0
,,2005,0
,,2005,0
,,2011,0
,,2011,0
,,2003,0
,,2003,0
,,2010,0
,,2010,0
,,2004,0
,,2004,0
,,2005,0
,,2005,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2010,0
,,2010,0
,,2011,0
,,2011,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2010,0
,,2010,0
,,2011,0
,,2011,0
,,2004,0
,,2004,0
,,2005,0
,,2005,0
,,2003,0
,,2003,0
,,2011,0
,,2011,0
,,2010,0
,,2010,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2006,0
,,2006,0
,,2004,0
,,2004,0
,,2005,0
,,2005,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2010,0
,,2010,0
,,2006,0
,,2006,0
,,2003,0
,,2003,0
,,2005,0
,,2005,0
,,2011,0
,,2011,0
,,2004,0
,,2004,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2010,0
,,2010,0
,,2003,0
,,2003,0
,,2006,0
,,2006,0
,,2004,0
,,2004,0
